#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
41,"マッカメッカ","PASSEPIED",32,159,"japanese indie, j-rock, j-pop","Pop, Rock","ネオンと虎",2018-04-03,04:30,49,84,0,76,69,0,20,-4,G#/A♭ minor,3,2020-04-02,56DoXdZ66AItz9FEQEbB6D,"WM Japan",1A,JPWP01870265
42,"テレキャスター・ストライプ - 全知全能 ver.","POLKADOT STINGRAY",37,142,"polka, japanese indie, j-rock, j-pop","Pop, Rock, Traditional Music","全知全能",2017-11-08,03:52,58,90,0,0,84,0,20,-3,G#/A♭,4,2020-04-02,6lG0kEO61Cddq3Ng4S12VC,"Universal Music LLC",4B,JPPO01705910
43,"BLUE","POLKADOT STINGRAY",36,130,"polka, japanese indie, j-rock, j-pop","Pop, Rock, Traditional Music","全知全能",2017-11-08,02:12,67,83,2,0,72,0,10,-3,A,4,2020-04-02,2MiJj91oagOUSukOpumukQ,"Universal Music LLC",11B,JPPO01705911
44,"Itsuka","Saucy Dog",42,80,"j-pop, japanese indie","Pop, Rock","Country Road",2017-05-24,04:34,60,51,9,0,45,0,20,-5,G,4,2020-04-02,37ZddqLVyF23NIg5I17SBd,"MASH A&R",9B,JPZ921704027
45,"Rakuen","indigo la End",0,148,"japanese indie, j-rock, j-pop","Pop, Rock","Nagisanite",2012-09-05,04:52,50,75,0,22,61,0,10,-5,F#/G♭,4,2020-04-02,19xIkK0geTHrEkeBiQMDL1,"Eninal",2B,JPJ901209300
46,"緑の少女","indigo la End",0,155,"japanese indie, j-rock, j-pop","Pop, Rock","さようなら、素晴らしい世界",2012-04-11,04:16,50,74,1,0,70,0,10,-4,A,4,2020-04-02,6krFMhJXwVqTx6PoaKtIyy,"Eninal",11B,JPJ901118170
47,"丸の内サディスティック","UNCHAIN",0,102,"japanese indie, city pop, j-rock","Pop, Rock","Love & Groove Delivery",2013-03-27,04:03,57,92,11,0,71,0,30,-4,G#/A♭,4,2020-04-02,5ZZbg1wID5TK0ffKS6GrhB,"Cloud Cuckoo Land/STYLE MISSILE",4B,JPP421300029
48,"彼女のカメラ","Shin Rizumu",0,110,"japanese indie, shibuya-kei, city pop","Pop, Rock, Electronic","Have Fun",2017-05-10,04:56,63,90,13,0,78,0,10,-6,B,4,2020-04-02,5MKDV42sv9sfQ4axDqP1sS,"NEW RHYTHM / FAITH MUSIC ENTERTAINMENT INC.",1B,JPD001600320
49,"Togenkyo To Taxi","Mega Shinnosuke",36,126,"japanese indie, j-pop, j-rock","Pop, Rock","Togenkyo To Taxi",2019-06-05,04:58,68,81,2,7,89,0,10,-6,D,4,2020-04-02,3R60XK5itnYkiQkopv7rKE,"Mega Shinnosuke",10B,JPJ221901260
50,"Lucky","Lucie,Too",36,92,"japanese indie, j-rock, math rock","Rock, Pop","LUCKY",2018-02-07,01:38,46,89,3,0,88,0,10,-5,B minor,1,2020-04-02,5jkuq8q8itgaOxZtg8fsT7,"THISTIME RECORDS",10A,JPJ491700028
51,"＃goodday","SPiCYSOL",27,94,"japanese indie, j-r&b, city pop, j-pop","Pop, R&B, Rock","Mellow Yellow",2018-07-04,04:36,81,65,14,0,39,0,10,-6,G,4,2020-04-02,0ke7ZTpHSDxDE5MsDNZm6U,"RX-RECORDS",9B,JPB451804954
52,"イキツクシ","DADARAY",35,93,"japanese indie, j-rock, city pop, j-pop","Pop, Rock","DADASTATION",2017-12-06,04:14,64,62,34,0,57,0,0,-6,B,4,2020-04-02,3SQ0CYiSyK3gHkAqXltFZM,"WM Japan",1B,JPWP01770144
53,"Pretty Old Man","No Buses",43,124,"japanese indie","Pop, Rock","Boys Missed The Bus",2019-04-15,02:39,58,77,6,0,90,0,0,-4,C minor,4,2020-06-21,09fNyeCFUbrTor4DY7kX2b,"MOTHER SHIP",5A,JPP301900044
54,"Tic","No Buses",33,175,"japanese indie","Pop, Rock","Tic",2018-05-05,02:18,52,91,22,0,76,0,30,-5,C♯/D♭,4,2020-06-21,0UqwIL59AsdSTdmewiWXvj,"No Buses / Tugboat Records Inc.",3B,TCJPG1895740
55,"Ill Humor","No Buses",29,157,"japanese indie","Pop, Rock","Boys Loved Her",2019-09-11,02:28,48,85,1,0,96,0,0,-4,F#/G♭,4,2020-06-21,3ZWPE72rn7gB2uHFe5s0HJ,"No Buses",2B,JPP301900433
56,"Girl","No Buses",31,90,"japanese indie","Pop, Rock","Boring Thing",2018-12-08,02:28,44,84,0,80,56,0,10,-5,D#/E♭,4,2020-06-21,2ysUlv7HWK44iY0R9FOJrp,"Tugboat Records Inc.",5B,JPP301800774
57,"Cut My Nails","No Buses",23,165,"japanese indie","Pop, Rock","Boring Thing",2018-12-08,02:32,38,98,0,16,96,0,20,-4,G,4,2020-06-21,3h1hmSl20HL3a8ewUk9lOW,"Tugboat Records Inc.",9B,JPP301800775
