#,Song,Artist,Popularity,BPM,Genres,Parent Genres,Album,Album Date,Time,Dance,Energy,Acoustic,Instrumental,Happy,Speech,Live,Loud (Db),Key,Time Signature,Added At,Spotify Track Id,Album Label,Camelot,ISRC
51,"_ACiD::_REDUX_","optic core",33,87,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","_ACiD::_REDUX_",2022-09-16,03:29,42,70,1,72,11,0,30,-12,A#/B♭ minor,4,2023-01-13,7npLAcwFxjYq0IPz3QGCxE,"Optic Core",3A,TLREW2221877
52,"d(s)peration protocol","Yesterdayneverhappened",0,182,"breakcore, jungle, speedcore","Electronic","The Demon At Dusk",2022-10-28,02:17,41,94,0,80,23,40,10,-8,A minor,4,2023-01-13,5o7T7uQ6yuga0QYsodysKM,"Daybreak",8A,QZPLS2224641
53,"virtual beauty (cassette edit)","LOMAJI",23,166,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","virtual beauty",2022-11-12,02:53,44,71,0,68,23,0,20,-9,G#/A♭ minor,4,2023-01-13,5l8HobAr8xHoNAbwackmrq,"3967079 Records DK2",1A,QZTAX2277714
54,"PLAYER SELECT","LOMAJI",11,145,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","PLAYER SELECT",2022-01-10,02:05,56,99,74,81,63,0,30,-5,C,4,2023-01-13,4er5eArzGVufrPR1shWRsW,"3967079 Records DK2",8B,QZPEW2204573
55,"everyday person","Casper Mcfadden",2,140,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","Lucky!",2022-07-20,03:43,54,87,2,40,68,0,60,-6,G,4,2023-01-13,33FwJmntWaodn5INQylTOO,"2327101 Records DK",9B,QZMEN2233291
56,"dysphoria (lullaby mix)","black balloons",15,127,"breakcore, jungle, breakbeat, drum and bass","Electronic","escape FM",2022-12-02,03:20,41,84,0,0,8,0,20,-6,F minor,4,2023-01-13,3b5EYwscHsrAWdPXxiOUc0,"TWILIGHT LABS",4A,QZTAZ2210377
57,"Life Between Lives","LOMAJI",33,160,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","Life Between Lives",2022-09-04,02:48,50,89,0,90,38,0,20,-11,C♯/D♭ minor,4,2023-01-13,7kHLPZeAYsKkjbfiAZJ0bk,"3967079 Records DK2",12A,QZNWV2246829
58,"Sweater - Swami Sound & Age Remix","Tama Gucci, Swami Sound, Age",4,134,"breakcore, uk garage, jungle","Electronic","Almost Blue (After Hours Deluxe)",2022-09-27,03:36,79,56,2,59,23,0,10,-11,A minor,4,2023-01-13,25T2iNb7LSBEHMIUShH6tC,"Sinderlyn",8A,QM8QH2000839
59,"GOGOGO","LOMAJI",10,155,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","GOGOGO",2022-01-10,02:41,43,98,6,96,7,0,10,-10,G,4,2023-01-13,0MYIuzHQtOyWulhQ9wgOpH,"3967079 Records DK2",9B,QZPEW2204569
60,"LETMEGO","black balloons",30,172,"breakcore, jungle, breakbeat, drum and bass","Electronic","LETMEGO",2022-07-29,02:30,37,93,3,42,45,30,20,-7,E,4,2023-01-13,4zUjDzMaonnIQlbQ9d1jZP,"TWILIGHT LABS",12B,QZMEN2292852
61,"GENESIS (JIN BOOTLEG)","Nedaj, jinkasei",0,90,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","ENDPOINT BOOTLEGS",2022-10-07,04:13,24,83,1,26,12,0,30,-7,F minor,4,2023-01-13,3NfMSBbqQum55JEydYcfEx,"numbpromises & ENDPOINT",4A,QZNWY2215133
62,"ESCAPE","Nedaj, amore",0,178,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","ESCAPE",2022-08-05,03:14,43,92,0,93,8,0,0,-6,G,4,2023-01-13,2MwIXjX6Y6AY5mzJE3JlxI,"numbpromises",9B,QZMEQ2212060
63,"6am - TOKYOPILL Remix","Young Mooski, TOKYOPILL",0,85,"breakcore, jungle, speedcore, breakbeat, drum and bass","Electronic","6am (TOKYOPILL Remix)",2022-09-30,02:08,34,87,1,87,29,30,10,-9,C♯/D♭,4,2023-01-13,6bUNHkGz0lJk3RZ2glz6Ww,"3186048 Records DK2",3B,QZNWW2212518
64,"FALLEN ANGELS","black balloons",20,86,"breakcore, jungle, breakbeat, drum and bass","Electronic","escape FM",2022-12-02,02:27,43,90,8,0,33,20,10,-7,A minor,4,2023-01-13,7uNYQgOkqehV0I4lDQZPEK,"TWILIGHT LABS",8A,QZTAZ2210379
65,"chasing time","LOMAJI",17,160,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","chasing time",2022-01-10,02:36,41,95,36,96,4,10,30,-8,B minor,4,2023-01-13,7HsQlOH7QSR61y5hwvaxqt,"3967079 Records DK2",10A,QZPEW2204572
66,"midnight marauders","Casper Mcfadden",5,111,"breakcore, speedcore, jungle, gabber, breakbeat","Electronic","medicalmechanica",2021-12-03,02:34,58,97,10,44,32,20,40,-6,C♯/D♭,4,2023-01-13,42x9WufTJxdIx7waNGVcZd,"Kitty on Fire Records",3B,QZRP42121578
67,"Z.O.E","LOMAJI",5,150,"breakcore, jungle, rally house, breakbeat, drum and bass","Electronic, Rock","Z.O.E",2022-01-10,05:37,50,94,26,91,6,0,40,-8,E minor,4,2023-01-13,0IvePPitpzsjYLWFV9HcvJ,"3967079 Records DK2",9A,QZPEW2204575
68,"NEGATIVE DEGREES","MaybeImTyler",17,95,"breakcore, jungle, breakbeat","Electronic","NEGATIVE DEGREES",2022-09-02,02:41,41,94,36,1,48,10,20,-2,B,4,2023-01-13,4jbsynS2onkMGjXvnQBPzg,"1696085 Records DK",1B,QZNWU2266499
69,"come2myworld","Yesterdayneverhappened, Cartier God",0,160,"breakcore, jungle, speedcore, cloud rap","Electronic, Hip Hop","The Demon At Dusk",2022-10-28,01:37,65,98,25,0,57,40,30,-6,G#/A♭,4,2023-01-13,4QPbCCS3PEiMmkki1LjFRG,"Daybreak",4B,QZPLS2224643
70,"Back In The Day - Soulecta Dub","Swami Sound, CVMILLE, Soulecta",16,132,"breakcore, uk garage, latin r&b, bassline, uk funky","Electronic, Latin, R&B","Back In The Day (Soulecta Dub)",2022-08-12,04:15,82,90,9,46,50,0,60,-6,C♯/D♭ minor,4,2023-01-13,0PQ5BDg3ECIpNw82KAieEI,"Notes By Design",12A,USYBL2201477
71,"mistake","Dazegxd, Leon English",7,170,"breakcore, jungle, rally house","Electronic, Rock","##extra zone 2",2022-07-12,04:00,62,80,3,0,38,10,30,-8,F minor,4,2023-01-13,6XoXNmInzTycnhIiWP70tb,"eldia",4A,QZK6F2240475
72,"Stereo","Sadbalmain, Nedaj",0,175,"breakcore, jungle, breakbeat, speedcore, drum and bass","Electronic","PURGATORY",2022-08-12,03:17,35,71,5,88,25,0,10,-9,A,4,2023-01-13,5QYzJ5vIAzUPO5MJ6tsx9e,"NUMBPROMISES",11B,QZMER2209621
73,"ULTRA 99","IX Fall$",11,93,"breakcore, jungle, speedcore","Electronic","ULTRA 99",2022-12-09,03:37,43,99,0,87,13,0,10,-6,C♯/D♭ minor,4,2023-01-13,1XB2hixGEiwCBjhP6dsi5z,"IXRX",12A,QZTB42260171
74,"Pxldll","Downhill2k01",27,170,"breakcore, jungle, breakbeat, idm","Electronic","Pxldll",2022-08-19,02:26,70,80,32,2,14,10,10,-7,F minor,4,2023-01-13,6pEnZAADKscJTfkE74wtfu,"Harsh Light Records",4A,QZMER2280870
75,"The Archangel","amore",19,95,"breakcore, jungle","Electronic","The Archangel",2022-08-26,04:53,26,73,1,92,19,0,0,-8,D minor,4,2023-01-13,2vIyc8QMfDl3uz55ufYt1i,"2629546 Records DK2",7A,QZNWQ2297195
76,"+ n o t i c e +","Emma Aibara",21,182,"breakcore, jungle","Electronic","+ n o t i c e +",2022-08-13,03:32,44,63,0,16,50,0,10,-9,B,4,2023-01-13,6FySpcsioQHIkW9mANi46i,"Funny Conversation Records",1B,QZMEQ2271537
77,"60FPS - Star Trash Remix","Blksmiith, Star Trash",0,158,"breakcore, jungle, breakbeat, drum and bass, speedcore","Electronic","A MESSAGE FROM MY DIGITAL TWIN",2022-07-08,04:04,35,87,0,87,33,10,50,-7,F minor,4,2023-01-13,7wH75q364bMPVIhl2veXc8,"「DIGITAL TWIN」",4A,QZK6H2218014
78,"2g K","Jaxifyer, *teeth",15,179,"breakcore, jungle, speedcore","Electronic","2g K",2022-08-05,05:39,13,82,1,77,14,0,0,-10,D#/E♭ minor,4,2023-01-13,6isEKfmGaPYkpys0xEiJ08,"Jacksonifyer",2A,QZMEQ2292999
79,"Effect","gum.mp3",18,129,"breakcore, jungle, rally house","Electronic, Rock","Wagenmuzik",2022-07-14,03:31,85,68,3,3,58,0,10,-7,C minor,4,2023-01-13,6M80LrXmyQB2BybPFUGJnt,"Gum Studio",5A,QM24S2203331
80,"binary","asc",43,124,"breakcore, jungle, rally house","Electronic, Rock","binary",2021-05-22,03:44,46,82,0,89,13,0,10,-8,C minor,5,2023-01-13,6XkMsxpVeNf4Aun94ATfJZ,"2660283 Records DK",5A,QZHN82140664
